X;Y;FID;POINT_X;POINT_Y;Idaccident;Año;Claseaccid;Fecha;Cód_Regi;Región;Cód_Comun;Comuna;Cód_Tipo;Tipo_Accid;Cód_Tip_1;Tipo__CONA;Cód_Zona;Zona;Cód_Ubica;Ubicación;Cód_Causa;Causa;Cód_Cau_1;Causa__CON;Cód_Calle;Calle_Uno;Cód_Cal_1;Calle_Dos;Intersecci;Número;Ruta;Cód_Ruta;Ubicaci_1;Pistas_de;Pistas_d_1;Cód_Calza;Calzada;Cód__Tipo;Tipo_Calza;Cód_Estad;Estado_Cal;Cód_Condi;Condición;Cód_Est_1;Estado_Atm;Fallecidos;Graves;Menos_Grav;Leves;Ilesos;Hora
-7,80763E+14;-2,29979E+14;47;-70137164;-20225761;1411927;2022;1;09-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;14;CRUCE CON SEÑAL PARE;65;SEÑALIZACION DESOBEDECER SEÑAL PARE;10;DESOBEDIENCIA A SEÑALIZACION;0;GENARO GALLO;0;LIBERTAD;GENARO GALLO - LIBERTAD;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;14:42:00
-7,8084E+14;-2,29838E+14;48;-70144047;-20213847;1411955;2022;1;09-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;62;SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO;10;DESOBEDIENCIA A SEÑALIZACION;0;ARTURO FERNANDEZ;0;SERRANO;ARTURO FERNANDEZ - SERRANO;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1;19:30:00
-7,80658E+14;-2,30415E+14;49;-70127734;-20262484;1412052;2022;1;10-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;63;CHOQUE FRENTE/POSTERIOR;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;98;OTRAS CAUSAS;14;OTRAS CAUSAS;0;AMADOR NEGME;0;0;- AMADOR NEGME;2238;0;0;0;2;0;2;BIDIRECCIONAL;2;ASFALTO;2;REGULAR;1;SECO;1;DESPEJADO;0;0;0;0;2;23:40:00
-7,80529E+14;-2,30316E+14;50;-70116073;-20254161;1412248;2022;1;08-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;30;COLISION;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;SEGUNDO ACCESO;0;CIRCUNVALACION SUR;CIRCUNVALACION SUR - SEGUNDO ACCESO;0;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;21:30:00
-7,80869E+14;-2,30143E+14;51;-70146659;-2023958;1412449;2022;1;11-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;62;CHOQUE FRENTE/LADO;40;CHOQUE;1;URBANA;24;ROTONDA;98;OTRAS CAUSAS;14;OTRAS CAUSAS;0;ARTURO PRAT;0;CAPITAN ROBERTO PEREZ;ARTURO PRAT - CAPITAN ROBERTO PEREZ;0;0;0;0;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;16:25:00
-7,80636E+14;-2,30258E+14;52;-70125741;-20249239;1412784;2022;1;11-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;NICOLAS PALACIO;0;TAMARUGAL;NICOLAS PALACIO - TAMARUGAL;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;20:15:00
-7,80871E+14;-2,3009E+14;53;-70146793;-2023509;1412939;2022;1;13-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;33;COLISION POR ALCANCE;30;COLISION;1;URBANA;24;ROTONDA;98;OTRAS CAUSAS;14;OTRAS CAUSAS;0;ARTURO PRAT;0;TADEO HAENKE;ARTURO PRAT - TADEO HAENKE;0;0;0;0;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;11:30:00
-7,80748E+14;-2,3005E+14;54;-70135765;-20231746;1413031;2022;1;14-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;51;CHOQUE FRONTAL;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;98;OTRAS CAUSAS;14;OTRAS CAUSAS;0;SALVADOR ALLENDE;0;PASTOR LORENZO PEREZ;PASTOR LORENZO PEREZ - SALVADOR ALLENDE;0;0;0;0;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;1;22:30:00
-7,80656E+14;-2,30247E+13;55;-70127544;-20248296;1413064;2022;1;13-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;62;CHOQUE FRENTE/LADO;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;LOS CHUNCHOS;0;0;- LOS CHUNCHOS;3176;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;21:00:00
-7,80789E+13;-2,29923E+14;56;-70139495;-20221037;1413068;2022;1;13-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;63;CHOQUE FRENTE/POSTERIOR;40;CHOQUE;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;HEROES DE LA CONCEPCION;0;ORELLA;HEROES DE LA CONCEPCION - ORELLA;0;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;20:55:00
-7,80736E+14;-2,29884E+14;57;-70134702;-20217679;1413071;2022;1;14-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;SALVADOR ALLENDE;0;ALMIRANTE LATORRE;ALMIRANTE LATORRE - SALVADOR ALLENDE;0;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;22:00:00
-7,80847E+14;-2,3E+14;58;-70144693;-2022749;1413079;2022;1;15-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;15;CRUCE CON SEÑAL CEDA EL PASO;64;SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO;10;DESOBEDIENCIA A SEÑALIZACION;0;ARTURO FERNANDEZ;0;TOMAS BONILLA;ARTURO FERNANDEZ - TOMAS BONILLA;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;17:00:00
-7,80938E+14;-2,29873E+14;59;-70152886;-20216758;1413089;2022;1;15-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;51;CHOQUE FRONTAL;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;24;CONDUCCION EN ESTADO DE EBRIEDAD;4;ALCOHOL EN CONDUCTOR;0;ANIBAL PINTO;0;TARAPACA;ANIBAL PINTO - TARAPACA;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;1;19:00:00
-7,80888E+14;-2,29802E+14;60;-70148382;-20210839;1413118;2022;1;16-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;63;CHOQUE FRENTE/POSTERIOR;40;CHOQUE;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;VIVAR;0;SOTOMAYOR;SOTOMAYOR - VIVAR;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;9:20:00
-7,80865E+14;-2,29837E+14;61;-70146252;-20213729;1413674;2022;1;17-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;62;SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO;10;DESOBEDIENCIA A SEÑALIZACION;0;SERRANO;0;AMUNATEGUI;AMUNATEGUI - SERRANO;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;3;0;15:30:00
-7,80864E+14;-2,29999E+14;62;-70146189;-20227445;1413893;2022;1;18-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;63;CHOQUE FRENTE/POSTERIOR;40;CHOQUE;1;URBANA;15;CRUCE CON SEÑAL CEDA EL PASO;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;JUAN MARTINEZ;0;TOMAS BONILLA;JUAN MARTINEZ - TOMAS BONILLA;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;18:00:00
-7,80943E+14;-2,29917E+14;63;-7015331;-2022053;1413908;2022;1;18-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;67;CHOQUE POSTERIOR/FRENTE;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;ANIBAL PINTO;0;0;- ANIBAL PINTO;1303;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;14:30:00
-7,80664E+14;-2,30076E+14;64;-70128273;-20233939;1414105;2022;1;19-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;30;COLISION;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;32;NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO;1;IMPRUDENCIA DEL CONDUCTOR;0;LA TIRANA;0;ESCAPIÑA;ESCAPIÑA - LA TIRANA;0;0;0;0;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;1;1;0;1;1;8:45:00
-7,80403E+14;-2,30533E+14;65;-70104779;-20272427;1414432;2022;1;12-01-2022 21:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;33;COLISION POR ALCANCE;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;91;VIRAJES INDEBIDOS;1;IMPRUDENCIA DEL CONDUCTOR;0;SANTA ROSA;0;TAMARUGOS;SANTA ROSA - TAMARUGOS;0;0;0;0;1;1;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;10:30:00
-7,8021E+14;-2,3047E+14;66;-70087442;-20267133;1414433;2022;1;12-01-2022 21:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;33;COLISION POR ALCANCE;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;29;CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION;1;IMPRUDENCIA DEL CONDUCTOR;0;CALETERA A-16;0;LOS CONDORES;CALETERA A-16 - LOS CONDORES;0;0;0;0;3;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;15:40:00
-7,80401E+14;-2,30383E+14;67;-70104613;-20259734;1414439;2022;1;13-01-2022 21:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;50;CHOQUE;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;24;CONDUCCION EN ESTADO DE EBRIEDAD;4;ALCOHOL EN CONDUCTOR;0;CALLE UNO;0;PASAJE SEIS;CALLE UNO - PASAJE SEIS;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;1;17:45:00
-7,8035E+13;-2,30529E+14;68;-70100025;-20272112;1414444;2022;1;15-01-2022 21:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;53;CHOQUE POSTERIOR;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;93;CONDUCIR VEHICULO EN RETROCESO;1;IMPRUDENCIA DEL CONDUCTOR;0;COSTANERA;0;CERRO ESMERALDA;CERRO ESMERALDA - COSTANERA;0;0;0;0;1;1;2;BIDIRECCIONAL;6;TIERRA;2;REGULAR;0;0;1;DESPEJADO;0;0;0;0;2;16:30:00
-7,80121E+14;-2,30573E+14;69;-70079494;-20275822;1414454;2022;1;15-01-2022 21:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;52;CHOQUE LATERAL;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;24;CONDUCCION EN ESTADO DE EBRIEDAD;4;ALCOHOL EN CONDUCTOR;0;AVENIDA C;0;TALCAHUANO;AVENIDA C - TALCAHUANO;0;0;0;0;1;1;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1;4:45:00
-7,80702E+14;-2,30024E+14;70;-70131626;-20229547;1414555;2022;1;19-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;66;CHOQUE LADO/POSTERIOR;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;PROGRESO;0;0;- PROGRESO;2151;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;15:00:00
-7,80707E+14;-2,30273E+14;71;-7013214;-2025049;1414650;2022;1;19-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;99;OTRO TIPO;99;OTRO TIPO;1;URBANA;1;TRAMO DE VIA RECTA;95;PERDIDA CONTROL VEHICULO;9;PERDIDA CONTROL VEHICULO;0;SALVADOR ALLENDE;0;0;- SALVADOR ALLENDE;3278;0;0;0;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;4;9:00:00
-7,80664E+14;-2,30072E+13;72;-70128224;-20233552;1414730;2022;1;20-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;30;COLISION;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;98;OTRAS CAUSAS;14;OTRAS CAUSAS;0;LA TIRANA;0;PROGRESO;LA TIRANA - PROGRESO;0;0;0;0;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;2;NUBLADO;0;0;0;1;1;10:00:00
-7,80383E+14;-2,30713E+14;73;-70102954;-20287582;1414812;2022;1;16-01-2022 21:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;31;COLISION FRONTAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;DETECTIVE JOSE CUBILLOS RIVERA;0;CHINA;CHINA - DETECTIVE JOSE CUBILLOS RIVERA;0;0;0;0;1;1;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;18:40:00
-7,808E+14;-2,30194E+14;74;-70140417;-20243885;1414905;2022;1;20-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;31;COLISION FRONTAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;95;PERDIDA CONTROL VEHICULO;9;PERDIDA CONTROL VEHICULO;0;ARTURO PRAT;0;TERESA WILMS MONTT;ARTURO PRAT - TERESA WILMS MONTT;0;0;0;0;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;3;11:30:00
-7,80645E+14;-2,30238E+14;75;-7012655;-2024752;1414923;2022;1;03-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;65;CHOQUE LADO/LADO;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;98;OTRAS CAUSAS;14;OTRAS CAUSAS;0;TAMARUGAL;0;0;- TAMARUGAL;3159;0;0;0;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;3;18:50:00
-7,80705E+14;-2,29827E+14;76;-7013194;-2021289;1415009;2022;1;20-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;29;CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION;1;IMPRUDENCIA DEL CONDUCTOR;0;SOTOMAYOR;0;0;- SOTOMAYOR;2264;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;18:45:00
-7,80913E+14;-2,2995E+14;77;-7015057;-20223318;1415041;2022;1;20-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;14;CRUCE CON SEÑAL PARE;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;MANUEL RODRIGUEZ;0;OBISPO LABBE;MANUEL RODRIGUEZ - OBISPO LABBE;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;8:00:00
-7,80647E+14;-2,30564E+14;78;-70126675;-20275018;1415070;2022;1;21-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;69;CHOQUE POSTERIOR/POSTERIOR;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;98;OTRAS CAUSAS;14;OTRAS CAUSAS;0;LA TIRANA;0;PROYECTADA;LA TIRANA - PROYECTADA;0;0;0;0;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;12:00:00
-7,80668E+14;-2,3081E+14;79;-7012856;-20295789;1415079;2022;1;21-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;29;CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION;1;IMPRUDENCIA DEL CONDUCTOR;0;ARTURO PRAT;0;CIRCUNVALACION;ARTURO PRAT - CIRCUNVALACION;0;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;19:25:00
-7,8079E+14;-2,29918E+14;80;-70139557;-2022056;1415085;2022;1;21-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;63;CHOQUE FRENTE/POSTERIOR;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;HEROES DE LA CONCEPCION;0;0;- HEROES DE LA CONCEPCION;1259;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;11:40:00
-7,80788E+14;-2,2991E+13;81;-701394;-20219942;1415093;2022;1;21-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;29;CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION;1;IMPRUDENCIA DEL CONDUCTOR;0;HEROES DE LA CONCEPCION;0;MANUEL BULNES;HEROES DE LA CONCEPCION - MANUEL BULNES;0;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1;23:20:00
-7,80383E+14;-2,30704E+14;82;-70102978;-20286831;1415132;2022;1;20-01-2022 21:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;31;COLISION FRONTAL;30;COLISION;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;62;SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO;10;DESOBEDIENCIA A SEÑALIZACION;0;CALETERA A-16;0;LAS AMERICAS;CALETERA A-16 - LAS AMERICAS;0;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;21:20:00
-7,8027E+14;-2,30279E+14;83;-70092838;-20251039;1415136;2022;1;16-01-2022 21:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;10;ATROPELLO;10;ATROPELLO;1;URBANA;1;TRAMO DE VIA RECTA;51;PEATON PERMANECE SOBRE LA CALZADA;2;IMPRUDENCIA DEL PEATON;0;CALETERA A-616;0;EL BORO;CALETERA A-616 - EL BORO;0;0;0;0;1;1;2;BIDIRECCIONAL;1;CONCRETO;2;REGULAR;2;HUMEDO;1;DESPEJADO;0;0;0;1;1;15:00:00
-7,80451E+14;-2,30851E+14;84;-70109062;-20299172;1415152;2022;1;22-01-2022 21:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;14;ADELANTAMIENTO SOBREPASANDO LINEA CONTINUA;1;IMPRUDENCIA DEL CONDUCTOR;0;ALTOS DEL SUR;0;0;- ALTOS DEL SUR;4539;0;0;0;1;1;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;1;1;15:10:00
-7,80374E+13;-2,30679E+14;85;-70102229;-20284717;1415160;2022;1;23-01-2022 21:00;1;REGION TARAPACA;1107;ALTO HOSPICIO;52;CHOQUE LATERAL;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;24;CONDUCCION EN ESTADO DE EBRIEDAD;4;ALCOHOL EN CONDUCTOR;0;SANTA MARIA;0;LAS AMERICAS;LAS AMERICAS - SANTA MARIA;0;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;2:00:00
-7,80764E+14;-2,29912E+14;86;-70137266;-20220057;1415172;2022;1;22-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;29;CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION;1;IMPRUDENCIA DEL CONDUCTOR;0;MANUEL BULNES;0;ARTURO PEREZ CANTO;ARTURO PEREZ CANTO - MANUEL BULNES;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;9:15:00
-7,80724E+14;-2,30284E+14;87;-7013365;-20251433;1415180;2022;1;22-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;67;CHOQUE POSTERIOR/FRENTE;40;CHOQUE;1;URBANA;1;TRAMO DE VIA RECTA;21;CONDUCCION BAJO LA INFLUENCIA DEL ALCOHOL;4;ALCOHOL EN CONDUCTOR;0;FRANCISCO VERGARA;0;0;- FRANCISCO VERGARA;3278;0;0;0;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;6:45:00
-7,80797E+14;-2,30218E+13;88;-70140157;-20245836;1415182;2022;1;23-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;33;COLISION POR ALCANCE;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;ARTURO PRAT;0;SAGASCA;ARTURO PRAT - SAGASCA;0;0;0;0;2;2;3;BIDIRECCIONAL CON BANDEJON;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;12:30:00
-7,80866E+14;-2,29852E+14;89;-70146358;-20215002;1415192;2022;1;23-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;63;CHOQUE FRENTE/POSTERIOR;40;CHOQUE;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;AMUNATEGUI;0;THOMPSON;AMUNATEGUI - THOMPSON;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;15:30:00
-7,80743E+14;-2,29913E+14;90;-70135345;-20220154;1415214;2022;1;23-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;11;CRUCE CON SEMAFORO FUNCIONANDO;62;SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO;10;DESOBEDIENCIA A SEÑALIZACION;0;MANUEL BULNES;0;SALVADOR ALLENDE;MANUEL BULNES - SALVADOR ALLENDE;0;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;19:30:00
-7,80883E+14;-2,29966E+14;91;-70147914;-20224584;1415221;2022;1;23-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;27;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;1;IMPRUDENCIA DEL CONDUCTOR;0;BARROS ARANA;0;0;- BARROS ARANA;1701;0;0;0;2;0;1;UNIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;15:15:00
-7,80681E+14;-2,30622E+14;92;-70129803;-20279882;1415222;2022;1;23-01-2022 21:00;1;REGION TARAPACA;1101;IQUIQUE;32;COLISION LATERAL;30;COLISION;1;URBANA;1;TRAMO DE VIA RECTA;98;OTRAS CAUSAS;14;OTRAS CAUSAS;0;ACCESO A PLAYA HUAYQUIQUE;0;ARTURO PRAT;ACCESO A PLAYA HUAYQUIQUE - ARTURO PRAT;0;0;0;0;2;0;2;BIDIRECCIONAL;2;ASFALTO;1;BUENO;1;SECO;1;DESPEJADO;0;0;0;0;2;0:22:00
