X,Y,FID,Ano,Idaccident,Codregion,Region,Comuna,Zona,Calle1,Calle2,Numero,lat,lng,Claseaccid,Fecha,Cód_Comun,Cód_Tipo_,Tipo_Accid,Cód_Tipo1,Tipo__CONA,Cód_Zona,Cód_Ubica,Ubicación,Cód_Causa,Causa__CON,Cód_Cau_1,Causa,Pistas_de_,Pistas_de1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Cód_Estad,Estado_Cal,Cód_Condi,Condición,Cód_Est_1,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,hora1
-70.095352,-20.278202,53,2019,1218122,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,SANTA TERESA, ,3937,-20.278202,-70.095352,1,2019/07/25 00:00:00+00,1107,65,CHOQUE LADO/LADO,40,CHOQUE,1,1,TRAMO DE VIA RECTA,9,PERDIDA CONTROL VEHICULO,95,PERDIDA CONTROL VEHICULO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,03:30:00
-70.085991,-20.274746,54,2019,1218633,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,STA ROSA DE HUARA, ,4270,-20.274746,-70.085991,1,2019/08/02 00:00:00+00,1107,67,CHOQUE POSTERIOR/FRENTE,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,93,CONDUCIR VEHICULO EN RETROCESO,1,1,2,BIDIRECCIONAL,6,TIERRA,2,REGULAR,0, ,1,DESPEJADO,0,0,0,0,10:00:00
-70.104439,-20.270576,55,2019,1208311,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,TAMARUGOS, ,2946,-20.270576,-70.104439,1,2019/07/04 00:00:00+00,1107,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,9,PERDIDA CONTROL VEHICULO,95,PERDIDA CONTROL VEHICULO,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,00:15:00
-70.097366,-20.274843,56,2019,1195680,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,TARAPACA, ,3354,-20.274843,-70.097366,1,2019/05/12 00:00:00+00,1107,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,14:30:00
-70.104683,-20.258322,57,2019,1158083,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,TTE HERNAN MERINO CORREA, ,2660,-20.258322,-70.104683,1,2019/01/01 00:00:00+00,1107,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,1,17:00:00
-70.104683,-20.258322,58,2019,1163108,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,TTE HERNAN MERINO CORREA, ,2660,-20.258322,-70.104683,1,2019/01/11 00:00:00+00,1107,51,CHOQUE FRONTAL,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,10:00:00
-70.105057,-20.2579,59,2019,1163126,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,TTE HERNAN MERINO CORREA, ,2650,-20.2579,-70.105057,1,2019/01/13 00:00:00+00,1107,65,CHOQUE LADO/LADO,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,20:30:00
-70.095299,-20.269695,60,2019,1164403,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,TTE HERNAN MERINO CORREA, ,3115,-20.269695,-70.095299,1,2019/01/22 00:00:00+00,1107,67,CHOQUE POSTERIOR/FRENTE,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,93,CONDUCIR VEHICULO EN RETROCESO,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,20:30:00
-70.105736,-20.257303,61,2019,1167558,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,TTE HERNAN MERINO CORREA, ,2621,-20.257303,-70.105736,1,2019/02/01 00:00:00+00,1107,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,20:55:00
-70.106003,-20.256832,62,2019,1183219,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,TTE HERNAN MERINO CORREA, ,2602,-20.256832,-70.106003,1,2019/03/25 00:00:00+00,1107,65,CHOQUE LADO/LADO,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,13:00:00
-70.103996,-20.259186,63,2019,1191424,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,TTE HERNAN MERINO CORREA, ,2714,-20.259186,-70.103996,1,2019/04/06 00:00:00+00,1107,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,01:30:00
-70.104065,-20.25948,64,2019,1195708,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,TTE HERNAN MERINO CORREA, ,2721,-20.25948,-70.104065,1,2019/05/13 00:00:00+00,1107,30,COLISION,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,93,CONDUCIR VEHICULO EN RETROCESO,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,13:00:00
-70.098587,-20.263803,65,2019,1200258,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,TTE HERNAN MERINO CORREA, ,29,-20.263803,-70.098587,1,2019/06/01 00:00:00+00,1107,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,13,CAUSAS NO DETERMINADAS,97,CAUSAS NO DETERMINADAS,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,14:25:00
-70.103233,-20.259933,66,2019,1231662,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,TTE HERNAN MERINO CORREA, ,2780,-20.259933,-70.103233,1,2019/09/30 00:00:00+00,1107,30,COLISION,30,COLISION,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,13,ADELANTAMIENTO POR LA BERMA,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,15:20:00
-70.099281,-20.263058,67,2019,1242827,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,TTE HERNAN MERINO CORREA, ,2966,-20.263058,-70.099281,1,2019/11/10 00:00:00+00,1107,10,ATROPELLO,10,ATROPELLO,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,1,11:55:00
-70.103699,-20.25992,68,2019,1253396,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,TTE HERNAN MERINO CORREA, ,2747,-20.25992,-70.103699,1,2019/12/15 00:00:00+00,1107,10,ATROPELLO,10,ATROPELLO,1,1,TRAMO DE VIA RECTA,2,IMPRUDENCIA DEL PEATON,52,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,1,0,15:30:00
-70.109009,-20.271067,69,2019,1242732,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,UJINA, ,3140,-20.271067,-70.109009,1,2019/11/09 00:00:00+00,1107,67,CHOQUE POSTERIOR/FRENTE,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,93,CONDUCIR VEHICULO EN RETROCESO,1,0,1,UNIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,23:00:00
-70.094666,-20.293013,70,2019,1205780,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,UNION EUROPEA, ,4292,-20.293013,-70.094666,1,2019/06/10 00:00:00+00,1107,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,22:00:00
-70.110161,-20.25478,71,2019,1231663,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,A-616,CALLE UNO,NULL,-20.25478,-70.110161,1,2019/09/30 00:00:00+00,1107,64,CHOQUE LADO/FRENTE,40,CHOQUE,1,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,11,ADELANTAMIENTO SIN EL ESPACIO Y TIEMPO SUFICIENTE,1,1,2,BIDIRECCIONAL,6,TIERRA,3,MALO,0, ,1,DESPEJADO,0,0,0,0,08:00:00
-70.106224,-20.253576,72,2019,1194356,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,A-616,TTE HERNAN MERINO CORREA,NULL,-20.253576,-70.106224,1,2019/05/02 00:00:00+00,1107,30,COLISION,30,COLISION,1,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,6,TIERRA,2,REGULAR,0, ,1,DESPEJADO,0,0,0,1,08:00:00
-70.10157,-20.292538,73,2019,1224289,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,ALEMANIA,GLADYS MARIN,NULL,-20.292538,-70.10157,1,2019/09/01 00:00:00+00,1107,30,COLISION,30,COLISION,1,15,CRUCE CON SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,1,16:05:00
-70.098503,-20.284296,74,2019,1183905,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,SANTA MARIA,ALFONSINA STORNI,NULL,-20.284296,-70.098503,1,2019/04/03 00:00:00+00,1107,10,ATROPELLO,10,ATROPELLO,1,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,1,08:00:00
-70.101555,-20.275471,75,2019,1231659,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,ALTO MOLLE,CALLE DOS,NULL,-20.275471,-70.101555,1,2019/09/30 00:00:00+00,1107,65,CHOQUE LADO/LADO,40,CHOQUE,1,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,22:00:00
-70.102333,-20.277927,76,2019,1231699,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,ALTO MOLLE,YUNGAY,NULL,-20.277927,-70.102333,1,2019/09/26 00:00:00+00,1107,10,ATROPELLO,10,ATROPELLO,1,16,CRUCE SIN SEÑALIZACION,2,IMPRUDENCIA DEL PEATON,52,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,1,1,2,BIDIRECCIONAL,2,ASFALTO,3,MALO,1,SECO,1,DESPEJADO,0,0,0,1,17:15:00
-70.081795,-20.277103,77,2019,1192704,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,ANDACOLLO,VALLENAR,NULL,-20.277103,-70.081795,1,2019/04/14 00:00:00+00,1107,10,ATROPELLO,10,ATROPELLO,1,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,1,0,1,22:30:00
-70.091042,-20.275444,78,2019,1169150,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,LAS PARCELAS,ANGEL PRIETO,NULL,-20.275444,-70.091042,1,2019/02/12 00:00:00+00,1107,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,6,TIERRA,2,REGULAR,0, ,1,DESPEJADO,0,0,0,1,10:00:00
-70.079353,-20.280172,79,2019,1179108,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,ANTOFAGASTA,RICARDO LAGOS,NULL,-20.280172,-70.079353,1,2019/03/18 00:00:00+00,1107,68,CHOQUE POSTERIOR/LADO,40,CHOQUE,1,14,CRUCE CON SEÑAL PARE,1,IMPRUDENCIA DEL CONDUCTOR,93,CONDUCIR VEHICULO EN RETROCESO,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,08:05:00
-70.080528,-20.277224,80,2019,1183237,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,ANTOFAGASTA,VALPARAISO,NULL,-20.277224,-70.080528,1,2019/03/26 00:00:00+00,1107,30,COLISION,30,COLISION,1,14,CRUCE CON SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,07:40:00
-70.101021,-20.283043,81,2019,1253657,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,BRASIL,LAS AMERICAS,NULL,-20.283043,-70.101021,1,2019/12/31 00:00:00+00,1107,30,COLISION,30,COLISION,1,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,1,12:25:00
-70.101021,-20.283043,82,2019,1219811,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,LAS AMERICAS,BRASIL,NULL,-20.283043,-70.101021,1,2019/08/07 00:00:00+00,1107,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,16:45:00
-70.092285,-20.290646,83,2019,1190786,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,DETECTIVE JOSE CUBILLOS RIVERA,BULGARIA,NULL,-20.290646,-70.092285,1,2019/04/29 00:00:00+00,1107,10,ATROPELLO,10,ATROPELLO,1,16,CRUCE SIN SEÑALIZACION,2,IMPRUDENCIA DEL PEATON,55,PEATON CRUZA CALZADA FUERA PASO PEATONES,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,1,16:10:00
-70.103081,-20.290043,84,2019,1219676,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,BULGARIA,FRANCIA,NULL,-20.290043,-70.103081,1,2019/08/06 00:00:00+00,1107,30,COLISION,30,COLISION,1,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,32,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,15:00:00
-70.10379,-20.287251,85,2019,1231714,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,NACIONES UNIDAS,BULGARIA,NULL,-20.287251,-70.10379,1,2019/09/23 00:00:00+00,1107,10,ATROPELLO,10,ATROPELLO,1,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,1,09:45:00
-70.106949,-20.25565,86,2019,1191260,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,LOS CONDORES,CALETERA A-16,NULL,-20.25565,-70.106949,1,2019/04/04 00:00:00+00,1107,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,11,CRUCE CON SEMAFORO FUNCIONANDO,12,FALLAS MECANICAS,1,FALLAS MECANICAS FRENOS,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,18:10:00
-70.106949,-20.25565,87,2019,1195653,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,LOS CONDORES,CALETERA A-16,NULL,-20.25565,-70.106949,1,2019/05/10 00:00:00+00,1107,10,ATROPELLO,10,ATROPELLO,1,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,22:00:00
-70.106949,-20.25565,88,2019,1196285,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,LOS CONDORES,CALETERA A-16,NULL,-20.25565,-70.106949,1,2019/05/13 00:00:00+00,1107,30,COLISION,30,COLISION,1,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,1,16:30:00
-70.105194,-20.293127,89,2019,1164307,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,LAS AMERICAS,CALLE 77,NULL,-20.293127,-70.105194,1,2019/01/15 00:00:00+00,1107,30,COLISION,30,COLISION,1,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,23:00:00
-70.093285,-20.29221,90,2019,1194378,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,CALLE CINCO,CALLE TRES,NULL,-20.29221,-70.093285,1,2019/05/09 00:00:00+00,1107,67,CHOQUE POSTERIOR/FRENTE,40,CHOQUE,1,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,93,CONDUCIR VEHICULO EN RETROCESO,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,09:00:00
-70.108337,-20.296022,91,2019,1218628,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,CALLE OCHO,CALLE CUATRO,NULL,-20.296022,-70.108337,1,2019/08/02 00:00:00+00,1107,10,ATROPELLO,10,ATROPELLO,1,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,1,19:30:00
-70.106918,-20.296482,92,2019,1207030,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,CALLE CUATRO,CALLE SIETE,NULL,-20.296482,-70.106918,1,2019/06/30 00:00:00+00,1107,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,16,CRUCE SIN SEÑALIZACION,4,ALCOHOL EN CONDUCTOR,24,CONDUCCION EN ESTADO DE EBRIEDAD,2,0,1,UNIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,01:25:00
-70.106621,-20.296564,93,2019,1242992,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,CALLE CUATRO,LAS AMERICAS,NULL,-20.296564,-70.106621,1,2019/11/10 00:00:00+00,1107,30,COLISION,30,COLISION,1,14,CRUCE CON SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,2,15:30:00
-70.100243,-20.245859,94,2019,1191002,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,PJE DIEZ,CALLE CUATRO,NULL,-20.245859,-70.100243,1,2019/04/22 00:00:00+00,1107,10,ATROPELLO,10,ATROPELLO,1,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,0,1,UNIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,1,15:15:00
-70.103897,-20.274893,95,2019,1159536,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,SAN DONATO,CALLE DOS,NULL,-20.274893,-70.103897,1,2019/01/05 00:00:00+00,1107,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,32,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,22:00:00
-70.103897,-20.274893,96,2019,1160818,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,SAN DONATO,CALLE DOS,NULL,-20.274893,-70.103897,1,2019/01/05 00:00:00+00,1107,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,32,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,23:30:00
-70.1082,-20.295584,97,2019,1246554,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,CALLE OCHO,PJE 18,NULL,-20.295584,-70.1082,1,2019/12/02 00:00:00+00,1107,30,COLISION,30,COLISION,1,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,93,CONDUCIR VEHICULO EN RETROCESO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,10:58:00
-70.102692,-20.286041,98,2019,1205773,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,LAS AMERICAS,CALLE TRES,NULL,-20.286041,-70.102692,1,2019/06/10 00:00:00+00,1107,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,15,CRUCE CON SEÑAL CEDA EL PASO,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,2,07:45:00
-70.094765,-20.271292,99,2019,1183202,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,EL SALITRE,CALLE UNO,NULL,-20.271292,-70.094765,1,2019/03/21 00:00:00+00,1107,65,CHOQUE LADO/LADO,40,CHOQUE,1,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,1,2,BIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,08:00:00
-70.097549,-20.27524,100,2019,1240072,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,SANTA ISABEL,CALLE UNO,NULL,-20.27524,-70.097549,1,2019/10/19 00:00:00+00,1107,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,16,CRUCE SIN SEÑALIZACION,4,ALCOHOL EN CONDUCTOR,24,CONDUCCION EN ESTADO DE EBRIEDAD,2,0,1,UNIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,05:30:00
-70.103783,-20.280678,101,2019,1245069,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,CARMELA CARVAJAL DE PRAT,GABRIELA MISTRAL,NULL,-20.280678,-70.103783,1,2019/11/18 00:00:00+00,1107,30,COLISION,30,COLISION,1,12,CRUCE CON SEMAFORO APAGADO,1,IMPRUDENCIA DEL CONDUCTOR,32,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,1,11:30:00
-70.103783,-20.280678,102,2019,1193603,1,REGION TARAPACA,ALTO HOSPICIO,URBANA,GABRIELA MISTRAL,CARMELA CARVAJAL DE PRAT,NULL,-20.280678,-70.103783,1,2019/04/19 00:00:00+00,1107,30,COLISION,30,COLISION,1,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,1,07:40:00
