X,Y,FID,Idaccident,Latitude,Longitude,Fecha,Hora,Cód_Regi,Región,Comuna,Tipo_Accid,Tipo__CONA,Zona,Ubicación,Causa,Causa__CON,Calle_Uno,Calle_Dos,Intersecci,Número,Calzada,Tipo_Calza,Estado_Cal,Condición,Estado_Atm,Fallecidos,Lesionados,Graves,Menos_Grav,Leves
-7806272.1674309,-2303727.60726944,180,1512065,-20.258909,-70.124936,2023/02/24 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LA TIRANA, ,- LA TIRANA,3568,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808025.67204987,-2299297.60887412,181,1512185,-20.221571,-70.140688,2023/02/25 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE POSTERIOR/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,VELOCIDAD NO RAZONABLE NI PRUDENTE,VELOCIDAD IMPRUDENTE,OSCAR BONILLA, ,- OSCAR BONILLA,1377,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808535.40399822,-2297539.80966153,182,1516606,-20.206753,-70.145267,2023/02/25 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL PEATON,IMPRUDENCIA DEL PEATON,ARTURO PRAT,AMUNATEGUI,AMUNATEGUI - ARTURO PRAT,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7806808.39341805,-2301555.42485568,183,1512090,-20.240602,-70.129753,2023/02/25 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,SALITRERA CONSTANCIA,SALITRERA VIRGINIA,SALITRERA CONSTANCIA - SALITRERA VIRGINIA,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7804036.87205577,-2306862.16196668,184,1513445,-20.285323,-70.104856,2023/02/25 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,SOTOMAYOR,CIRCUNVALACION,CIRCUNVALACION - SOTOMAYOR,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7804104.44298668,-2302523.60257364,185,1527453,-20.248762,-70.105463,2023/02/25 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,EL BORO,SALITRERA DELAWARE,EL BORO - SALITRERA DELAWARE,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7808977.67633514,-2298240.15716487,186,1512830,-20.212657,-70.14924,2023/02/26 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE,CHOQUE,URBANA,OTROS NO CONSIDERADOS,VELOCIDAD NO RAZONABLE NI PRUDENTE,VELOCIDAD IMPRUDENTE,ELEUTERIO RAMIREZ,SAN MARTIN,ELEUTERIO RAMIREZ - SAN MARTIN,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808241.29790354,-2298270.05063731,187,1512877,-20.212909,-70.142625,2023/02/26 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,18 DE SEPTIEMBRE,SAN MARTIN,18 DE SEPTIEMBRE - SAN MARTIN,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808405.82811093,-2297727.58654314,188,1512895,-20.208336,-70.144103,2023/02/27 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,ANIMALES SUELTOS VIA PUBLICA,DEFICIENCIAS VIALES,DESIDERIO GARCIA,BLANCO ENCALADA,BLANCO ENCALADA - DESIDERIO GARCIA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7806632.5086226,-2301772.90446599,189,1522356,-20.242435,-70.128173,2023/02/28 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE POSTERIOR/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,LA TIRANA,LAS DIABLADAS,LA TIRANA - LAS DIABLADAS,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7809111.92764104,-2299157.03097387,190,1522819,-20.220386,-70.150446,2023/03/01 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,OBISPO LABBE,ORELLA,OBISPO LABBE - ORELLA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808002.4062763,-2297563.6523562,191,1513390,-20.206954,-70.140479,2023/03/02 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/LADO,CHOQUE,URBANA,OTROS NO CONSIDERADOS,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LOS ALGARROBOS, ,- LOS ALGARROBOS,4335,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807051.62650543,-2302842.54284099,192,1514760,-20.25145,-70.131938,2023/03/03 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,SALVADOR ALLENDE,PLAYA EL AGUILA,PLAYA EL AGUILA - SALVADOR ALLENDE,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7803777.38632273,-2308119.02936299,193,1515560,-20.295913,-70.102525,2023/03/03 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,CHOQUE,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LAS AMERICAS,UNION EUROPEA,LAS AMERICAS - UNION EUROPEA,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7806890.65852175,-2297824.85643035,194,1514791,-20.209156,-70.130492,2023/03/03 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LUIS JASPARD,LA CANTERA,LA CANTERA - LUIS JASPARD,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7806151.38578339,-2305226.701331,195,1515159,-20.271542,-70.123851,2023/03/05 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LOS ALGARROBOS,CALLE UNO,CALLE UNO - LOS ALGARROBOS,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7809099.45985807,-2301208.98145691,196,1514090,-20.237682,-70.150334,2023/03/05 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE LADO/FRENTE,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,CAPITAN ROBERTO PEREZ, ,- CAPITAN ROBERTO PEREZ,808,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7806667.68558169,-2300250.95697205,197,1515168,-20.229607,-70.128489,2023/03/05 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,SIBAYA, ,- SIBAYA,2192,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7809005.28356886,-2298932.34581942,198,1515174,-20.218492,-70.149488,2023/03/05 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,DESOBEDIENCIA A SEÑALIZACION,BERNARDO O'HIGGINS,ELEUTERIO RAMIREZ,BERNARDO O'HIGGINS - ELEUTERIO RAMIREZ,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7806417.43936638,-2301901.04422647,199,1514116,-20.243515,-70.126241,2023/03/05 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,EL CARMELO,LAGUNA VERDE,EL CARMELO - LAGUNA VERDE,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,2,0,1,1
-7803486.17453482,-2304967.88440191,200,1516358,-20.269361,-70.099909,2023/03/07 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,CHOQUE,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LOS ALMENDROS, ,- LOS ALMENDROS,3182,BIDIRECCIONAL,CONCRETO,REGULAR,SECO,DESPEJADO,0,0,0,0,0
-7807858.24753572,-2298801.85411319,201,1517502,-20.217392,-70.139184,2023/03/07 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,HEROES DE LA CONCEPCION,ALMIRANTE LATORRE,ALMIRANTE LATORRE - HEROES DE LA CONCEPCION,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808047.1567116,-2302003.5566762,202,1514679,-20.244379,-70.140881,2023/03/07 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,ROTONDA,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,LA TIRANA,ARTURO PRAT,ARTURO PRAT - LA TIRANA,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7809239.16581901,-2299472.23540286,203,1515178,-20.223043,-70.151589,2023/03/07 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,ARTURO PRAT,PATRICIO LYNCH,ARTURO PRAT - PATRICIO LYNCH,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,REGULAR,SECO,DESPEJADO,0,1,0,1,0
-7808891.62636875,-2298241.93653688,204,1515183,-20.212672,-70.148467,2023/03/08 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE POSTERIOR/FRENTE,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCIR VEHICULO EN RETROCESO,IMPRUDENCIA DEL CONDUCTOR,VIVAR,SAN MARTIN,SAN MARTIN - VIVAR,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7806701.19274842,-2303021.83051181,205,1514837,-20.252961,-70.12879,2023/03/08 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,ROTONDA,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,ARTURO PRAT,RAMON PEREZ OPAZO,ARTURO PRAT - RAMON PEREZ OPAZO,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807468.74063744,-2300383.59442185,206,1514775,-20.230725,-70.135685,2023/03/08 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,SALVADOR ALLENDE,DIEGO PORTALES,DIEGO PORTALES - SALVADOR ALLENDE,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7803561.3151911,-2307578.29288129,207,1516374,-20.291357,-70.100584,2023/03/08 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,CHOQUE,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,NEPAL, ,- NEPAL,27,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7809343.02690392,-2298106.58612941,208,1515194,-20.211531,-70.152522,2023/03/09 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,IMPRUDENCIA DEL CONDUCTOR,ARTURO PRAT, ,- ARTURO PRAT,250,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7803316.63495034,-2306266.04043982,209,1516413,-20.2803,-70.098386,2023/03/09 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,ATROPELLO,ATROPELLO,URBANA,CRUCE SIN SEÑALIZACION,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,SANTA ROSA DE MOLLE,SANTA JIMENA,SANTA JIMENA - SANTA ROSA DE MOLLE,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7807814.49897584,-2298445.61645246,210,1515199,-20.214389,-70.138791,2023/03/09 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,HEROES DE LA CONCEPCION, ,- HEROES DE LA CONCEPCION,502,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7803559.75671823,-2304428.90181454,211,1516403,-20.264819,-70.10057,2023/03/09 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,CHOQUE,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LOS ALAMOS,LOS NOGALES,LOS ALAMOS - LOS NOGALES,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7806496.69884383,-2305994.39202255,212,1515081,-20.278011,-70.126953,2023/03/09 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CAIDA,CAIDA,URBANA,TRAMO DE VIA RECTA,PASAJERO SUBE O DESCIENDE DE VEHICULO MOVIMIENTO,IMPRUDENCIA DEL PASAJERO,LA TIRANA,CALLE DOS,CALLE DOS - LA TIRANA,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-7806701.19274842,-2303021.83051181,213,1515033,-20.252961,-70.12879,2023/03/09 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,ROTONDA,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,ARTURO PRAT,RAMON PEREZ OPAZO,ARTURO PRAT - RAMON PEREZ OPAZO,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807184.43065795,-2296834.26962523,214,1517481,-20.200805,-70.133131,2023/03/09 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,CIRCUNVALACION,SANTA ROSA DE HUARA,CIRCUNVALACION - SANTA ROSA DE HUARA,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-7802706.38150181,-2307263.54314532,215,1516424,-20.288705,-70.092904,2023/03/10 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,CHOQUE,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,VOLCAN LICANCABUR, ,- VOLCAN LICANCABUR,4098,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807928.49013441,-2299780.80167232,216,1517493,-20.225644,-70.139815,2023/03/10 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,HEROES DE LA CONCEPCION,LIBERTAD,HEROES DE LA CONCEPCION - LIBERTAD,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807814.49897584,-2298445.61645246,217,1517484,-20.214389,-70.138791,2023/03/10 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,HEROES DE LA CONCEPCION, ,- HEROES DE LA CONCEPCION,502,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807882.29254573,-2299104.35902376,218,1517489,-20.219942,-70.1394,2023/03/10 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO APAGADO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,HEROES DE LA CONCEPCION,BULNES,BULNES - HEROES DE LA CONCEPCION,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807499.13085842,-2301158.20194409,219,1515563,-20.237254,-70.135958,2023/03/10 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,SALVADOR ALLENDE,CALLE DOS,CALLE DOS - SALVADOR ALLENDE,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,2,0,0,2
-7808214.80386473,-2301183.23575186,220,1515579,-20.237465,-70.142387,2023/03/10 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LUIS EMILIO RECABARREN,EL PIMIENTO,EL PIMIENTO - LUIS EMILIO RECABARREN,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807143.13112687,-2303268.04243281,221,1516567,-20.255036,-70.13276,2023/03/10 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,DESOBEDIENCIA A SEÑALIZACION,RAMON PEREZ OPAZO,JOSE FRANCISCO VERGARA,JOSE FRANCISCO VERGARA - RAMON PEREZ OPAZO,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808751.25249086,-2298414.29918469,222,1517511,-20.214125,-70.147206,2023/03/11 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,TARAPACA,BARROS ARANA,BARROS ARANA - TARAPACA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807631.82369145,-2302388.22074356,223,1521681,-20.247621,-70.13715,2023/03/11 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE POSTERIOR/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,PLAYA BRAVA, ,- PLAYA BRAVA,3099,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7807141.01605654,-2298082.26823849,224,1517499,-20.211326,-70.132741,2023/03/11 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LA CANTERA,DOLOMITA,DOLOMITA - LA CANTERA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808248.86762891,-2300849.01942361,225,1515633,-20.234648,-70.142693,2023/03/11 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE POSTERIOR/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,HEROES DE LA CONCEPCION,LOS LILENES,HEROES DE LA CONCEPCION - LOS LILENES,0,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808179.62690564,-2300707.36193443,226,1516063,-20.233454,-70.142071,2023/03/11 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE POSTERIOR/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,HEROES DE LA CONCEPCION, ,- HEROES DE LA CONCEPCION,2492,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7803300.82758264,-2304902.49839902,227,1517822,-20.26881,-70.098244,2023/03/12 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,ALTO HOSPICIO,CHOQUE,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LA PAMPA,LOS NOGALES,LA PAMPA - LOS NOGALES,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-7808360.40975869,-2298972.20528819,228,1518660,-20.218828,-70.143695,2023/03/13 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,CHOQUE FRENTE/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,BERNARDO O'HIGGINS,ERRAZURIZ,BERNARDO O'HIGGINS - ERRAZURIZ,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,1,0
-7808412.39596089,-2298651.67116417,229,1517527,-20.216126,-70.144162,2023/03/13 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,IQUIQUE,COLISION PERPENDICULAR,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,DESOBEDIENCIA A SEÑALIZACION,ARTURO FERNANDEZ,SARGENTO ALDEA,ARTURO FERNANDEZ - SARGENTO ALDEA,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
